,NO2_forecast,O3_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_target,O3_target,co,hcho,blh_era5,d2m_era5,solar_elevation,sp,t2m_era5,tcc_era5,u10_era5,v10_era5,wind_dir_deg,wind_speed,HCHO_satellite,HCHO_satellite_daily,HCHO_satellite_flag,NO2_satellite,NO2_satellite_daily,NO2_satellite_flag,ratio_satellite,ratio_satellite_daily,ratio_satellite_flag,aluvd,aluvp,aod550,bcaod550,pm1,pm10,pm2p5,so2,SZA_deg,no,no2,year,month,day,hour,day_of_week,day_of_year,is_weekend,hour_sin,hour_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos,dewpoint_depression,relative_humidity_approx,wind_direction_rad,no2_pm25_ratio,pm25_pm10_ratio,blh_wind_interaction,solar_elevation_squared,is_daytime,no2_lag_1h,no2_lag_3h,pm2p5_lag_1h,pm2p5_lag_3h,pm10_lag_1h,pm10_lag_3h,so2_lag_1h,so2_lag_3h,t2m_era5_lag_1h,t2m_era5_lag_3h,wind_speed_lag_1h,wind_speed_lag_3h,no2_rolling_mean_6h,pm2p5_rolling_mean_6h,NO2_target_rolling_mean_6h,O3_target_rolling_mean_6h
hcho,-0.019967664564224958,0.05131358078030706,0.027290342400971154,-0.05616341110913957,0.03570147244118362,-0.038663373926925614,-0.06724846512292673,0.3367438756553446,-0.25092731652453154,0.7509563176091715,1.0,-0.3329023538833852,-0.12492260748489326,-0.5224100721620831,0.2482030588539798,-0.3313890995079973,-0.12211615826073224,-0.13709202693528127,0.19876153155702908,0.013394198229561512,-0.3025529811463616,0.09781415980613548,0.1447754277447577,0.05593783462698343,0.3038332963116626,0.257964066227656,0.027504818602333427,0.04540939785670595,-0.004658466916763598,0.033559104608782156,-0.06287778679517234,-0.059802743591033644,0.16529671868822124,0.32771308365688206,0.6854920398338158,0.6810678982032529,0.6819193083549153,0.5647715543593611,0.5224100721620827,0.6773204619653755,0.47569241866987333,0.011728583574296092,0.14939136226535027,0.019008022136693847,-0.1094789288883912,-0.02052904575923036,0.15126172688427308,-0.01393154134408314,0.03786647900809945,0.48971263784995567,-0.008921391962645657,0.22307433360603454,-0.06311318184121908,0.2134295017867948,-0.304591445708747,0.3039937159348997,0.09149788737472195,-0.13842242284169717,0.07182363501651438,-0.3152041196797547,-0.06630634665609163,-0.4755799226181004,0.5397586020399228,0.5766632416925181,0.7396479026486686,0.758720641073394,0.7374064760557163,0.7541854331786111,0.6465785825831394,0.7279821797859961,-0.3680320752886026,-0.3853862164321187,-0.31030761606530904,-0.31060501649653044,0.6095824067003112,0.7651305253881753,0.44839735347325455,-0.3359707667945952
blh_era5,-0.019262794981206175,0.015683178114254227,0.007512758510990601,0.010558874163595992,-0.023969034307106715,0.014931375966776133,-0.03310969859964511,-0.4058144908378492,0.5890203234545025,-0.44385368541743275,-0.3329023538833852,1.0,0.03833223467444406,0.4193899494063617,-0.22308174563967362,0.547133723724179,-0.00318381159630436,0.1766931141023729,-0.14053898619890334,-0.019071640320110366,0.32891896631797424,0.034490299305187745,-0.0008492128334365512,0.030824699415041238,-0.19720491426520653,-0.09830189531550167,0.06027302273992904,-0.03246451008801575,-0.0030412286902108034,0.05443806212903402,0.2619106492035031,0.26469567103447844,-0.021285443534313823,-0.08996482065290941,-0.5030644091104399,-0.4747589142989117,-0.48651500802233216,-0.5411287649644648,-0.4193899494063611,-0.35134514782378456,-0.6793256508675575,0.04959949622150943,-0.063912450098113,0.008538352201670641,-0.2552868874487107,0.004867054460745839,-0.06392865663603987,0.00023561801814661523,0.5263986945365144,-0.3712004091256888,0.05074251463375985,-0.25773512995458836,0.11519722728155771,-0.24029604328215554,0.6737903998891523,-0.6543091036381903,-0.013319270124577131,-0.37250299319202834,-0.42045338562202045,0.8729476417282089,-0.0010288810687186852,0.37534440120056395,-0.6455755373613137,-0.4451180734057251,-0.4579377835272009,-0.32342703040125204,-0.44580477348535563,-0.31312684329898627,-0.5262519637035791,-0.41826319329788225,0.5089733083750115,0.3665545860218609,0.3156581018013215,0.22222192804005847,-0.5292746869093528,-0.3604963444082679,-0.31261108204983584,0.37242446033467086
d2m_era5,0.018727184060115594,-0.0027499704463292123,0.022667784266557633,-0.010673009061412558,0.03805357866056357,-0.02553244087785705,0.1226877830371991,-0.27256507293095905,-0.19087393925032722,-0.3991737353290416,-0.12492260748489326,0.03833223467444406,1.0,0.19572700762355968,-0.7744973825005335,0.653543492345801,0.3690276886705891,-0.4112401123309543,0.38122427198819,0.027785939628446835,-0.023642381637461025,0.04057104007776654,0.06341626558147011,-0.1558847163877592,-0.24085237408117532,-0.25313138295460486,-0.2579002212140071,-0.047388609244832056,-0.05616695631968667,-0.2355774138877254,0.4451634999896912,0.43759301599949935,0.2186749992922821,-0.10812103412786286,-0.4091328524291373,-0.3807335264156602,-0.3797033458850386,-0.3209499634953358,-0.19572700762355946,-0.18062034437056074,-0.23464816388790607,-0.1435907116946241,0.21982338517959268,0.01958792382216535,0.006141290500518097,0.012303650715185457,0.21878317635063682,0.011956006943055394,-0.024631934367061806,-0.019593960057289944,-0.5801192007437304,-0.630478700655957,-0.40761251051901903,-0.7761091094556718,-0.16632252445509788,0.17703806329850597,0.2329226668958105,0.27263232537185306,0.026823235486786605,0.010902126371630657,-0.04154466049939839,0.06030305779026383,-0.24007150764660534,-0.2573269426376058,-0.3848714375629117,-0.3978880748615964,-0.38590513010856675,-0.3987706067216382,-0.3293522026379606,-0.344303960206712,0.6559052846210094,0.6648082120735457,-0.024805319542449158,-0.018258612312169985,-0.28410246744509354,-0.41945993391535596,-0.3399234763489521,-0.1885512129869632
solar_elevation,-0.007766012746278826,0.011898829922096253,0.006793442817064086,0.00696821666714033,-0.009356411135088675,0.013987843515443892,-0.0013835402667875618,-0.07852158475762072,0.37804056513386336,-0.49714053978268885,-0.5224100721620831,0.4193899494063617,0.19572700762355968,1.0,-0.29992372040980386,0.5350056267343491,0.07349624132779897,-0.01678136482134391,-0.13394934822803115,-0.0014023078656149035,0.11582806169458133,-0.05402902739132978,0.0019915177764329773,-0.014980590621832112,-0.25410376649442784,-0.08293811223953758,-0.010856055370373834,-0.06226063830241545,-0.013828013827665247,-0.010788921408102265,0.20613688077284986,0.20799257780856908,-0.00782923659434084,0.011213077285473032,-0.454919779152924,-0.4408648637520598,-0.4423626125205586,-0.46694752873517725,-0.9999999999999996,-0.44444497363543295,-0.4722201422132855,0.009040063380504773,-0.04450626472808156,0.0090934598740748,0.10707305842730235,0.004570937498491053,-0.044546868475464255,0.0034566797613820887,1.8745907397351266e-16,-0.9618768268954608,-0.015348307571179996,-0.25327240360061387,0.05002133259850362,-0.2530448031851574,0.49780050779211604,-0.5022042889151365,-0.09498605383896012,-0.10725195012242762,-0.09034782713068477,0.3340415682370116,-0.02133364681009311,0.8598386198014685,-0.6087903538212298,-0.7695989534356946,-0.5174689093445997,-0.5875016824074167,-0.5132510582892873,-0.5788858512932831,-0.5923333240656714,-0.7388236039459657,0.5766670807660929,0.5841647362229484,0.14615408823442194,0.1801130192940796,-0.7652213141319515,-0.5724572809438444,-0.28510956098659584,0.5219634098841739
sp,0.0424044185892127,-0.07637558613723369,-0.06683557836752439,-0.01243119461526484,-0.020929405308802815,0.0032712669359173303,0.002656672386423395,0.2635496524399443,-0.013917035103271042,0.49402543106962693,0.2482030588539798,-0.22308174563967362,-0.7744973825005335,-0.29992372040980386,1.0,-0.7910183810021475,-0.2593890586773032,0.20318249641859365,-0.26407931844278515,-0.01524327030001369,-0.1497806953030097,0.0009181729870547018,-0.0010025289185233936,0.09233614307902893,0.2737572998517142,0.2784694666086716,0.12076121367112316,0.06312937319261462,0.04578981811653998,0.10320611455477728,-0.6763645747527941,-0.6807979915198085,-0.11201592671714965,0.2839523421052626,0.5147859817328104,0.46626352998367354,0.4676831855707047,0.4010085237885988,0.29992372040980325,0.2344053882797239,0.32027521138890114,0.07816859344380143,-0.03176565267301141,-0.026956030361105172,-0.05764382225153506,-0.01054005653166801,-0.031210070758795717,-0.006554898799540393,0.055185853994455907,0.07745312785865642,0.32346702231302316,0.833704068206373,0.09802424790721743,0.9110528892601164,-0.24228574510498696,0.2254291487290103,-0.17748721429211642,-0.2501163461163021,0.05662207405490874,-0.224873327871701,-0.07375177010751574,-0.13449825140334887,0.3444593722983587,0.3768801144161103,0.48381322332464566,0.5054512156631824,0.4819930231256976,0.5029629959820173,0.4167763660455335,0.4452220608488542,-0.8036760701865672,-0.8194203462233747,-0.15641702191495485,-0.167474681010408,0.4050874439058559,0.5254197703319382,0.3179255213163841,-0.04523556886288053
t2m_era5,-0.03319524838356204,0.0483730722765692,0.039380792823336445,0.02221118061838049,0.012316313599172082,0.0006301528601081009,-0.008381656252294775,-0.31678035600190224,0.3489850796983821,-0.6352746678097475,-0.3313890995079973,0.547133723724179,0.653543492345801,0.5350056267343491,-0.7910183810021475,1.0,0.11210309119500853,-0.06912453856071314,0.08984046391476237,0.01482264159725596,0.18550434678383648,0.08719936567110757,0.058111545353136534,0.020189683781996332,-0.2856802859575768,-0.28801564770410004,0.003246180866486438,-0.06588576027958414,-0.04686084272657596,0.01261376476601141,0.6967973770776519,0.6873187644553298,0.019461279448144426,-0.2092513062221752,-0.6632551063293198,-0.6233533692048993,-0.6268794957915214,-0.5901953709643237,-0.5350056267343489,-0.3835041952903132,-0.5745500280319434,-0.0001708010720110089,0.0533876868612089,0.008961507126030907,-0.10765445863588403,-0.0033950446891843422,0.05121957341297065,-0.00695861959312701,0.21930620515692603,-0.3456978532663928,-0.2385511750884179,-0.7565884685605986,-0.039707694004234004,-0.8084636846940859,0.6376475613399099,-0.6275551189297964,0.08342450691156955,0.0322847776490371,-0.15871530502584483,0.4701688816354664,-0.043252780429543045,0.3643382580531401,-0.5888355889736281,-0.5478356371600873,-0.6284144444520774,-0.5797178261692972,-0.6241695618922593,-0.5747881300749939,-0.6096494972144149,-0.587883766280587,0.98564450464984,0.9227538416517861,0.18341721939000083,0.16849302600635874,-0.6040031674481006,-0.6140963116954341,-0.37221158264204124,0.3163188553814549
tcc_era5,0.05429807828508185,-0.07918147147029402,-0.01307684620598218,0.032139554183945485,-0.009008326455681122,0.009177978449745867,0.09932269271027698,-0.17332931846123423,-0.1181115229641304,-0.17193479014137092,-0.12211615826073224,-0.00318381159630436,0.3690276886705891,0.07349624132779897,-0.2593890586773032,0.11210309119500853,1.0,-0.32640620529831726,0.264096879469452,-0.018198629426470516,-0.027094287610401016,-0.024774371287085463,-0.020075367228999347,-0.3213863945958143,-0.06254939209874257,-0.027263116989959483,-0.39075081863431393,-0.03474246747171297,-0.001845876809287538,-0.36597460314042324,0.07623351148276537,0.07509724664198955,0.30759957060597215,0.059385544626798126,-0.18026754394828826,-0.17305225389557702,-0.1736652939454137,-0.1953352623920064,-0.07349624132779937,-0.13031277148130274,-0.11747387925041256,-0.0681014914406217,-0.014065053282061195,0.03810995892027882,-0.020948906347777636,0.018129284620633096,-0.011669409968275415,0.02204936047504355,0.023335592004206575,-0.010952990539734338,-0.17864532168936242,-0.22166103562532,-0.11932267345708991,-0.2659930456924808,-0.2295327361188151,0.24341802654118766,0.1487119371905279,0.1668581868351209,-0.0010689519792224712,-0.01529986057576071,0.057634038292643346,0.03271032826968235,-0.11840846282125232,-0.11327901060339139,-0.16860093033446036,-0.15466413887518288,-0.16778190321935588,-0.1536070964145588,-0.18883871040351782,-0.17080538893234606,0.11502577288527269,0.11636389630723945,-0.026820741629580796,-0.029087352198822997,-0.12605282340097324,-0.16684950564788176,-0.1936561668045213,-0.13334386163503958
u10_era5,0.04637932050367921,-0.026595913013095596,0.03494530959770047,-0.01271634458131794,-0.03617093847888552,0.016644877063945598,-0.034903232603396506,-0.06383912566591268,0.16364969207245808,-0.02848194212450891,-0.13709202693528127,0.1766931141023729,-0.4112401123309543,-0.01678136482134391,0.20318249641859365,-0.06912453856071314,-0.32640620529831726,1.0,-0.47964822958300285,-0.025928563995774586,0.09495523024953506,-0.0712838513646139,-0.09599794338831989,0.20813928358361444,-0.12628386385109344,-0.12480530593240097,0.27361348255507534,0.052490881341769,0.050462284236702716,0.2571884004052674,-0.06320725299229134,-0.06008173883374461,-0.24972028938641208,-0.24288221584276565,-0.03639562095465737,-0.0060811234199256315,-0.013898179370504167,-0.029274386054684652,0.016781364821343927,-0.03646086406159068,-0.06563690224024542,0.09968525622856605,-0.039815954644155216,-0.06470521017291636,-0.0751481522278838,-0.027280099771518216,-0.04473638724107167,-0.021712541854260397,0.11872704942371955,-0.026705915333531036,0.18039464495515395,0.15412321576505877,0.14204887308784725,0.19681023793940103,0.3284869383310553,-0.33289584358932056,-0.27082551960206136,-0.21116707732572879,-0.22967901997240295,0.2262848461635903,0.035845133466644544,0.008701075131007336,-0.056627426104323635,-0.011510685408986652,-0.0034614522600848823,0.026837485686223173,0.004014512579153879,0.032574634276856605,-0.015161031662568315,0.0229861563940769,-0.08144324353598989,-0.11638411899894562,0.08625373234569146,0.06870700431616894,-0.019608135303611503,0.022131785582501985,-0.022978485274239516,0.12457892525211937
v10_era5,-0.01729829865933693,0.03704402614256083,0.018240760981276957,-0.018370880199631588,0.030653081500097927,-0.04352564007206204,0.04009893235027228,0.08598676717233632,-0.20196101389717164,0.04752951882706728,0.19876153155702908,-0.14053898619890334,0.38122427198819,-0.13394934822803115,-0.26407931844278515,0.08984046391476237,0.264096879469452,-0.47964822958300285,1.0,0.029282288049657518,-0.122190274655393,0.04641891760418923,0.07284358532916436,-0.1638581984074609,0.12018209508493957,0.0879342528783417,-0.22014015330182954,-0.02288137465678705,-0.020791718353436874,-0.2029233758919827,0.10572179251799343,0.11257949732335003,0.2888553542411015,0.1179144170317517,0.041541051891171195,0.04845594950272083,0.05055990976218727,0.0058570462952365785,0.13394934822803115,0.10657319280940455,0.03551399347303631,-0.09486939399354272,0.02576335207361062,0.044142156751052104,-0.03162152123570101,0.02345721793672399,0.028872750621274583,0.02526639152607871,-0.005550150290874714,0.1970814305262921,-0.17886159600197257,-0.206903915407355,-0.1271256632200794,-0.2494516475494023,-0.2709495279668044,0.27532914905887845,0.6783095560696399,0.0863458103025829,0.07102724628171829,-0.18121047490264872,-0.07567052092820924,-0.16300256141284072,0.0732083323542367,0.1023576327295646,0.07205765037361579,0.08641771267383556,0.06944654185889249,0.08381985348728761,0.03271826805741742,0.06209335110859674,0.07568633594879642,0.07494645386036437,-0.10416895422908802,-0.06012626520150056,0.0895772433051663,0.07648228640956917,0.0982230059464136,-0.24695476112785106
wind_dir_deg,-0.11931551552752945,0.12113580030234838,0.11452005430502699,-0.15786341115116204,0.7300915812181011,-0.4192063869756951,-0.049959519539219,0.02477566492514005,0.008062149248603967,0.002485640876689318,0.013394198229561512,-0.019071640320110366,0.027785939628446835,-0.0014023078656149035,-0.01524327030001369,0.01482264159725596,-0.018198629426470516,-0.025928563995774586,0.029282288049657518,1.0,-0.03399995807147005,-0.002527813601304085,-0.012598932188954312,0.013558884140694822,0.04746291985503727,0.019485041929630263,0.006509405161818991,0.0032409406455482636,-0.0010245582564934244,0.02039688331535671,0.015371767035814561,0.015123113179735132,0.01960409386322825,0.0267038833361979,0.010044718177452746,0.010813933505042068,0.010561816263229011,0.005388362103789353,0.001402307865615641,0.008429940366556189,0.012460568195087904,-0.03263617605229272,0.0030740788339992083,0.00449969539551944,0.0008977032928566756,0.009336112578019988,0.003358085883589926,0.005205474446312873,-0.007374418138512301,0.005489288518921356,-0.002823652719395172,-0.018011434669556486,-0.0009161373105651761,-0.016211932908433986,-0.008968436687890269,0.007641019660105052,0.0055890475172041786,-0.0074548564344349404,-0.011226327885189047,-0.027157208353535918,-0.014395544773982421,-0.0005345949487777837,0.014132888426444118,0.013015244185415574,0.010548796730582793,0.008848466202527466,0.01067140037323997,0.008690664702053107,0.005909926425835196,0.006109216142521229,0.015910793884239802,0.01762482235201143,-0.031134282996036638,-0.026977871924873543,0.013896362479299191,0.010457967778354966,0.017010040509522928,0.017741235143025127
wind_speed,-0.006676791068643402,0.005918857145027696,-0.020426641949254785,0.019815922894964613,-0.02518667410610966,0.023928436496866393,-0.02448699343050295,-0.23051275963078613,0.13130297794576598,-0.34192726620096425,-0.3025529811463616,0.32891896631797424,-0.023642381637461025,0.11582806169458133,-0.1497806953030097,0.18550434678383648,-0.027094287610401016,0.09495523024953506,-0.122190274655393,-0.03399995807147005,1.0,-0.17326947085907415,-0.13404320557208455,0.00023003909835778207,-0.230360390236551,-0.17760932544541816,0.05374833688127116,0.02536460677208776,0.010113652696328919,0.04352683595971582,0.10769342288579957,0.1138170433419074,-0.1491611219769148,-0.24607688532374497,-0.3582448822210118,-0.34163899002149967,-0.3483572727699262,-0.3113001251644339,-0.11582806169458101,-0.3154723345377251,-0.3335427410597172,0.06543556253018111,-0.11145372332356723,0.0319444407555169,-0.07897000771011141,0.01494391352526195,-0.10888211298973255,0.003139573979597892,0.1258869663015427,-0.07831122684704729,0.09442203532133543,-0.16507121377065803,0.13216313782621955,-0.13703950508468493,0.26573637052928717,-0.262992071660268,0.07911720933520608,0.019807895433794735,-0.20532390019731786,0.603210910952353,-0.06652376596885978,0.0872997036480732,-0.320834595511381,-0.26467035163494734,-0.3446095097900789,-0.31859852084754825,-0.33856842676905463,-0.3142497620388007,-0.31276543342833807,-0.2952373476506399,0.18297604979405674,0.16026076531726646,0.9118808865598367,0.6779636484617604,-0.3061513429921146,-0.33978502602313543,-0.22284241961399223,0.13161839733415143
HCHO_satellite,0.0023309313189307534,-0.03114590892800459,-0.003980066461719985,-0.049974848935997344,0.01200487968646972,0.010570349254382464,-0.06945326915486232,0.05742678314922968,0.11536132010562145,0.04614310715579894,0.09781415980613548,0.034490299305187745,0.04057104007776654,-0.05402902739132978,0.0009181729870547018,0.08719936567110757,-0.024774371287085463,-0.0712838513646139,0.04641891760418923,-0.002527813601304085,-0.17326947085907415,1.0,0.9624194472254594,,0.26545129762558844,0.25003918166502426,-0.056227225170867076,-0.2710833779603139,-0.26049611995719657,-0.07474279317736128,0.08143323823632335,0.07911027306802577,0.05291855583442571,0.11903580405633181,0.06412856426642351,0.049516998719591414,0.05829764240166903,0.045463377845127224,0.05402902739132963,0.014071058757966303,0.0444221329730858,-0.013694917432038838,0.10886431600926554,0.010896846425142328,-0.09233489304138108,0.005287741759832275,0.10930043539545425,0.012457215665162275,0.1008883062117704,0.08887189984264922,-0.09702919335802603,-0.011905950073773326,-0.08206884324573678,-0.03204047765259754,0.05332717649776652,-0.0567735273587879,-0.008132532873053959,-0.02114883603400068,0.06193905909031854,-0.07724922572691167,-0.05481439101603556,,0.049150040284786464,0.11022768461060153,0.06008164761989993,0.0935174608714462,0.0524449555100119,0.08969733117703294,0.043631826996788046,0.10255667644647086,0.07987720792892611,0.06078195698832154,-0.17647269684180336,-0.15438417302549284,0.11079020841125892,0.09010288087576537,0.09586431870858662,0.04561401174702401
HCHO_satellite_daily,-0.0026123957106934416,-0.015014776770940711,0.006454725866824842,-0.061555415557632914,-0.0033755547205389738,-0.0031090865751622104,-0.0805456055925162,0.10193691983498263,0.036843537368138654,0.10934417960972141,0.1447754277447577,-0.0008492128334365512,0.06341626558147011,0.0019915177764329773,-0.0010025289185233936,0.058111545353136534,-0.020075367228999347,-0.09599794338831989,0.07284358532916436,-0.012598932188954312,-0.13404320557208455,0.9624194472254594,1.0,,0.25766707111310316,0.2691084207009779,-0.05974468949220251,-0.26541630308255754,-0.26004896525276583,-0.0801395675520105,0.07628701808455683,0.07388837315396034,0.0735285343460769,0.15594522073232026,0.11082984412268808,0.1111842442259977,0.11213378993517896,0.10606359256829453,-0.0019915177764327783,0.11393237523752092,0.06806703357298002,-0.01378524348038798,0.10381531395218824,0.019756863938116105,4.610344480771211e-18,0.010387263226707405,0.10501436928798134,0.01229645319256432,-3.867629975019654e-18,-3.864167459375049e-18,-0.09226758685035275,-0.006201547699735143,-0.0792510395476796,-0.025231788396785686,0.014583515109892897,-0.014525645164592843,0.033464824696375704,-0.046349634082162396,0.03389384783648286,-0.038702918681628506,0.0007220485858814181,-0.002797947437471231,0.06754253294043185,0.0662588146702717,0.10704009237760334,0.09602680631158943,0.10605792790856639,0.0949826049996525,0.10197986423816587,0.09071906037317047,0.057570198552636176,0.0564640369572417,-0.13153700204488092,-0.12542555439608732,0.07479277932948426,0.10519898906271798,0.11228764014984016,0.045925011280389866
HCHO_satellite_flag,0.0050091661998504814,0.003750217668542284,-0.005399846801852088,-0.0015041148248966826,0.01022809491204761,-0.0001254120357677203,-0.041429767838638464,0.07913467230228675,0.0978117289025776,0.0707910605625199,0.05593783462698343,0.030824699415041238,-0.1558847163877592,-0.014980590621832112,0.09233614307902893,0.020189683781996332,-0.3213863945958143,0.20813928358361444,-0.1638581984074609,0.013558884140694822,0.00023003909835778207,,,1.0,0.06343690594946404,0.06762730665354211,0.6817295915244507,,,0.7834962226673945,0.028068479964550027,0.023195099504912428,-0.20469279432441373,-0.08431553437744718,0.06638291964422695,0.06752712097469132,0.06756121179333822,0.09106903796713706,0.014980590621832072,0.07613510866735192,0.046940204554477366,0.01611494891220171,0.02222494093311396,0.002742520254973897,0.00011639325566370911,-0.04712206563759937,0.022759777089953116,-0.024954792416670066,7.350268105005195e-19,-9.908194760371497e-05,0.06685838210173213,0.05339422473641495,0.056421442299554043,0.06862849073499495,0.18495562068302954,-0.19012443751240476,-0.1005762301957273,-0.08302370023307701,-0.009952613066105048,0.03604671660406694,-0.002176638944072918,-0.0068484273006921195,0.04615006390055938,0.043348074132927586,0.06477594416919069,0.059813045407889925,0.06470184004830785,0.05968231007463251,0.08838950694339913,0.08226636725723051,0.020425701321429103,0.02063886209371417,-0.001021043458159267,-0.004017619089087473,0.049145913494466446,0.06492151587250924,0.08532016182516534,0.11508406366112013
NO2_satellite,-0.007194979971331192,0.035445488918049564,0.012084639219934884,-0.07275834932068104,0.07144956556398671,-0.10746334220682513,-0.06647178082585291,0.33328276012976404,0.09803730930302054,0.4310685841049855,0.3038332963116626,-0.19720491426520653,-0.24085237408117532,-0.25410376649442784,0.2737572998517142,-0.2856802859575768,-0.06254939209874257,-0.12628386385109344,0.12018209508493957,0.04746291985503727,-0.230360390236551,0.26545129762558844,0.25766707111310316,0.06343690594946404,1.0,0.9971696503871793,,0.0992644258383913,0.07805489012494712,0.06491665410671292,-0.25225928147141957,-0.2420978879205321,0.04552656995473553,0.24047869173899905,0.41915588817624866,0.29531308261869116,0.3358663570259973,0.383335206440912,0.25410376649442723,0.3382887742990413,0.4162443674734362,0.04172891100431775,0.034719542246215235,0.031962297688956684,-0.0028819127253294956,-0.04246335309004022,0.03806912687318874,-0.06670559435319152,0.02372290193913132,-0.004241774425550591,0.03013337692713438,0.31269445243375693,-0.044671879037297385,0.3283838858698223,-0.08995564682805664,0.07519780593695953,0.08462751428132922,0.21171076528978633,0.16658540999961247,-0.23533993201033046,-0.24192909199051818,,0.4258899868165521,0.38939927808328023,0.3583901414443418,0.37099946304972176,0.32459713192055256,0.3603616093212789,0.3763811812319462,0.308327690979724,-0.3049629932043525,-0.2992842698146863,-0.2246411828218783,-0.22778485789806613,0.41283976177021886,0.3842997919068595,0.3733711356775591,-0.0067828722168276874
NO2_satellite_daily,-0.036443357993232284,0.061945147608583974,0.012496319278873024,-0.06847891917759236,0.03318862820538183,-0.07082489248208668,-0.061145105553540316,0.2190021669544314,-0.001584245884779069,0.3525161805296366,0.257964066227656,-0.09830189531550167,-0.25313138295460486,-0.08293811223953758,0.2784694666086716,-0.28801564770410004,-0.027263116989959483,-0.12480530593240097,0.0879342528783417,0.019485041929630263,-0.17760932544541816,0.25003918166502426,0.2691084207009779,0.06762730665354211,0.9971696503871793,1.0,,0.0994038069931494,0.10558306949550574,0.0692308913253547,-0.256678639816371,-0.24676817557544936,0.0927356914062641,0.2614943570404605,0.3579979321594114,0.34764969006369634,0.34825830745963,0.2500230910275159,0.08293811223953784,0.2362107755643117,0.19196919414918587,0.03995437760542412,0.03471926762321206,0.024458379590389493,7.275350899925783e-17,-0.04626685932183258,0.037472238780827595,-0.06690058453419397,1.2803471146316611e-17,-5.930594285011083e-19,0.036743349028793185,0.31625189645925456,-0.03999077801698718,0.3332863768889919,-0.14119774074680763,0.14173436424781455,0.04570343164861958,-0.1505995110354006,0.045759094610143186,-0.12348376466405889,0.003804740953384438,-0.023901149956254517,0.19043876163611614,0.18763678073493437,0.33928844019578974,0.32034871394083486,0.3386558675585441,0.3196749066706383,0.24304388524057063,0.2246185995706619,-0.2890447312441052,-0.2909118769529898,-0.17314565514844185,-0.16480960305051462,0.21209337626499913,0.3473987548340771,0.246748933269058,-0.004090514197284819
NO2_satellite_flag,-0.020660820835857047,0.06241026654062027,0.012434086185259095,0.001448671092895094,0.0013119103016844974,-0.007366240594831115,-0.06548598028356471,0.06862517425086039,0.12713394255171084,0.05623201375350381,0.027504818602333427,0.06027302273992904,-0.2579002212140071,-0.010856055370373834,0.12076121367112316,0.003246180866486438,-0.39075081863431393,0.27361348255507534,-0.22014015330182954,0.006509405161818991,0.05374833688127116,-0.056227225170867076,-0.05974468949220251,0.6817295915244507,,,1.0,,,0.9278295676196627,0.07076797412370597,0.07077749423626087,-0.270732949770648,-0.15563118829426295,0.04447449117846116,0.0437300181002298,0.043543267144851135,0.07136745146737868,0.010856055370374406,0.05480085854512576,0.03264339262615488,0.15823932521205036,-0.06635179434987908,-0.04124650320703438,9.828709855688825e-05,-0.012286473791597186,-0.06955380604070198,0.001394227950084879,-5.110991835275593e-18,-8.366874088868914e-05,0.2347617914453739,0.022579201911501028,0.2304462107552965,0.08388899574914253,0.26670858954106513,-0.2745037309365072,-0.1214006626837515,-0.08966098605929695,-0.02700406755054201,0.07155682270710392,-0.001356377752165436,-0.005966414910615702,0.03321206167155042,0.03235556524405704,0.04352642080919073,0.044262807095518976,0.04368203380533371,0.04436483225899349,0.07083699404416093,0.07032987058096565,0.0034813831201221455,0.0036172942934497914,0.05196925835382078,0.047218512606786174,0.0361475080632755,0.04680401928801501,0.07601473677107387,0.15041396432813492
ratio_satellite,-0.04271492598988643,0.06701917827328258,0.039203839971583235,0.006878299252572433,-0.0301096517327324,-0.03427595598271849,-0.016672161837099585,0.014797720515054982,-0.03549880825305036,0.06435608454629356,0.04540939785670595,-0.03246451008801575,-0.047388609244832056,-0.06226063830241545,0.06312937319261462,-0.06588576027958414,-0.03474246747171297,0.052490881341769,-0.02288137465678705,0.0032409406455482636,0.02536460677208776,-0.2710833779603139,-0.26541630308255754,,0.0992644258383913,0.0994038069931494,,1.0,0.9683456172104873,,-0.07600192082374319,-0.07401168212924145,0.05733442469867,0.06422989735960945,0.09188456115723292,0.08775023834972846,0.09596538348363007,0.08770673714037597,0.062260638302415613,0.04811288998245438,0.060689995833523816,0.01287879572386267,-0.023025953473510084,-0.04693800486383457,-0.00781253519904055,-0.0409251149379871,-0.026885593828356747,-0.06516743137357449,0.0029631075257600613,0.009412072547847093,0.028890535165888048,0.06579098593465013,0.012851709635266877,0.07385250190411562,-0.02832627976533977,0.023687114652885453,0.009395531537002412,-0.007972659631791753,0.009954991213293539,0.004995999537475832,-0.06891758761011943,,0.05803734584290075,0.03702847507782731,0.09424791612040963,0.07097944476681238,0.08795147395774193,0.06868136342858056,0.08690885902196589,0.055398384788816826,-0.06489417817082133,-0.06464228192936008,0.026255132427108686,0.018749945689815604,0.03594976834035119,0.07524722354408803,0.020105770953021056,-0.042199111025040606
